count,temp,humidity,wind_speed,visibility,dew_point_temp,solar_radiation,rainfall,snowfall,seasons,holiday,functioning_day,datetime,date,year,month,day,hour
1601,21.5,62,3.4,2000,13.9,1.26,0.0,0.0,Autumn,No Holiday,Yes,2018-10-06 16:00:00,2018-10-06,2018,10,6,16
1870,21.1,64,1.2,2000,14.0,0.4,0.0,0.0,Autumn,No Holiday,Yes,2018-10-06 17:00:00,2018-10-06,2018,10,6,17
2012,20.5,66,1.2,2000,13.9,0.16,0.0,0.0,Autumn,No Holiday,Yes,2018-10-06 18:00:00,2018-10-06,2018,10,6,18
1761,19.7,72,0.6,2000,14.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-06 19:00:00,2018-10-06,2018,10,6,19
1567,19.4,67,0.8,2000,13.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-06 20:00:00,2018-10-06,2018,10,6,20
1731,18.5,78,0.1,2000,14.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-06 21:00:00,2018-10-06,2018,10,6,21
1459,17.7,78,0.3,2000,13.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-06 22:00:00,2018-10-06,2018,10,6,22
1162,16.9,84,0.9,2000,14.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-06 23:00:00,2018-10-06,2018,10,6,23
1049,16.3,86,0.3,2000,13.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 00:00:00,2018-10-07,2018,10,7,0
768,16.0,88,1.2,2000,14.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 01:00:00,2018-10-07,2018,10,7,1
538,15.7,88,0.4,2000,13.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 02:00:00,2018-10-07,2018,10,7,2
372,15.5,88,1.7,1998,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 03:00:00,2018-10-07,2018,10,7,3
255,15.1,90,1.2,850,13.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 04:00:00,2018-10-07,2018,10,7,4
146,15.1,89,1.1,1615,13.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 05:00:00,2018-10-07,2018,10,7,5
189,14.8,89,0.2,1490,12.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 06:00:00,2018-10-07,2018,10,7,6
345,14.3,89,0.6,1165,12.5,0.03,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 07:00:00,2018-10-07,2018,10,7,7
589,14.6,71,1.0,1896,9.3,0.43,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 08:00:00,2018-10-07,2018,10,7,8
753,16.2,60,1.9,1899,8.4,1.16,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 09:00:00,2018-10-07,2018,10,7,9
932,18.1,56,2.6,1720,9.1,1.79,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 10:00:00,2018-10-07,2018,10,7,10
1188,19.1,56,2.4,1802,10.1,2.15,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 11:00:00,2018-10-07,2018,10,7,11
1516,19.8,46,2.5,1837,7.8,2.3,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 12:00:00,2018-10-07,2018,10,7,12
1714,20.1,41,3.0,1963,6.4,2.34,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 13:00:00,2018-10-07,2018,10,7,13
1987,20.2,42,2.8,1832,6.8,1.87,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 14:00:00,2018-10-07,2018,10,7,14
2167,20.4,36,2.8,2000,4.8,1.56,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 15:00:00,2018-10-07,2018,10,7,15
2270,20.7,34,2.0,2000,4.2,1.23,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 16:00:00,2018-10-07,2018,10,7,16
2255,19.4,32,3.2,2000,2.2,0.63,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 17:00:00,2018-10-07,2018,10,7,17
2069,17.9,29,2.8,2000,-0.4,0.16,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 18:00:00,2018-10-07,2018,10,7,18
1608,16.6,36,1.4,2000,1.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 19:00:00,2018-10-07,2018,10,7,19
1519,15.5,37,1.9,2000,0.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 20:00:00,2018-10-07,2018,10,7,20
1385,14.4,36,1.0,2000,-0.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 21:00:00,2018-10-07,2018,10,7,21
1160,13.6,38,1.5,2000,-0.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 22:00:00,2018-10-07,2018,10,7,22
840,12.9,38,1.5,2000,-1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-07 23:00:00,2018-10-07,2018,10,7,23
711,12.3,44,0.8,2000,0.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 00:00:00,2018-10-08,2018,10,8,0
390,11.7,52,1.1,2000,2.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 01:00:00,2018-10-08,2018,10,8,1
265,11.1,56,1.4,2000,2.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 02:00:00,2018-10-08,2018,10,8,2
192,10.8,59,0.5,2000,3.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 03:00:00,2018-10-08,2018,10,8,3
123,10.4,61,0.6,2000,3.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 04:00:00,2018-10-08,2018,10,8,4
215,9.8,63,0.5,2000,3.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 05:00:00,2018-10-08,2018,10,8,5
503,9.5,68,0.9,2000,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 06:00:00,2018-10-08,2018,10,8,6
1206,9.2,72,1.0,2000,4.4,0.01,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 07:00:00,2018-10-08,2018,10,8,7
2005,9.9,66,1.2,2000,3.8,0.35,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 08:00:00,2018-10-08,2018,10,8,8
1166,12.2,51,0.7,1918,2.3,1.02,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 09:00:00,2018-10-08,2018,10,8,9
943,15.0,44,0.5,1839,2.8,1.48,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 10:00:00,2018-10-08,2018,10,8,10
1117,17.9,39,1.3,1873,3.7,2.06,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 11:00:00,2018-10-08,2018,10,8,11
1238,19.2,31,0.5,1994,1.6,2.4,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 12:00:00,2018-10-08,2018,10,8,12
1303,20.2,28,1.3,2000,1.0,2.25,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 13:00:00,2018-10-08,2018,10,8,13
1358,20.2,24,1.5,2000,-1.0,1.8,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 14:00:00,2018-10-08,2018,10,8,14
1502,20.6,26,1.2,2000,0.4,1.76,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 15:00:00,2018-10-08,2018,10,8,15
1603,20.3,25,1.8,2000,-0.3,1.15,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 16:00:00,2018-10-08,2018,10,8,16
2127,20.0,28,0.7,2000,0.9,0.79,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 17:00:00,2018-10-08,2018,10,8,17
2787,18.1,39,1.0,2000,3.9,0.21,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 18:00:00,2018-10-08,2018,10,8,18
2150,16.4,42,1.8,2000,3.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 19:00:00,2018-10-08,2018,10,8,19
1838,15.5,45,2.2,2000,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 20:00:00,2018-10-08,2018,10,8,20
1788,15.1,48,2.6,2000,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 21:00:00,2018-10-08,2018,10,8,21
1636,14.4,49,1.1,2000,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 22:00:00,2018-10-08,2018,10,8,22
1196,13.5,55,0.5,2000,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-08 23:00:00,2018-10-08,2018,10,8,23
0,12.6,54,0.2,2000,3.5,0.0,0.0,0.0,Autumn,Holiday,No,2018-10-09 00:00:00,2018-10-09,2018,10,9,0
0,12.0,58,0.7,2000,3.9,0.0,0.0,0.0,Autumn,Holiday,No,2018-10-09 01:00:00,2018-10-09,2018,10,9,1
0,11.4,65,1.1,2000,5.0,0.0,0.0,0.0,Autumn,Holiday,No,2018-10-09 02:00:00,2018-10-09,2018,10,9,2
0,11.0,66,0.9,2000,4.8,0.0,0.0,0.0,Autumn,Holiday,No,2018-10-09 03:00:00,2018-10-09,2018,10,9,3
0,11.0,63,0.8,2000,4.2,0.0,0.0,0.0,Autumn,Holiday,No,2018-10-09 04:00:00,2018-10-09,2018,10,9,4
0,10.8,64,0.8,2000,4.2,0.0,0.0,0.0,Autumn,Holiday,No,2018-10-09 05:00:00,2018-10-09,2018,10,9,5
0,10.8,69,0.8,2000,5.3,0.0,0.0,0.0,Autumn,Holiday,No,2018-10-09 06:00:00,2018-10-09,2018,10,9,6
0,10.9,70,0.7,2000,5.6,0.0,0.0,0.0,Autumn,Holiday,No,2018-10-09 07:00:00,2018-10-09,2018,10,9,7
0,11.4,66,0.8,1991,5.2,0.18,0.0,0.0,Autumn,Holiday,No,2018-10-09 08:00:00,2018-10-09,2018,10,9,8
0,12.8,57,1.2,1838,4.4,0.55,0.0,0.0,Autumn,Holiday,No,2018-10-09 09:00:00,2018-10-09,2018,10,9,9
0,14.8,51,1.0,1998,4.7,1.07,0.0,0.0,Autumn,Holiday,No,2018-10-09 10:00:00,2018-10-09,2018,10,9,10
0,16.4,45,0.7,2000,4.4,1.22,0.0,0.0,Autumn,Holiday,No,2018-10-09 11:00:00,2018-10-09,2018,10,9,11
0,18.3,40,0.6,1995,4.4,1.82,0.0,0.0,Autumn,Holiday,No,2018-10-09 12:00:00,2018-10-09,2018,10,9,12
0,19.2,39,1.0,2000,4.8,1.66,0.0,0.0,Autumn,Holiday,No,2018-10-09 13:00:00,2018-10-09,2018,10,9,13
0,18.8,39,1.6,2000,4.5,0.67,0.0,0.0,Autumn,Holiday,No,2018-10-09 14:00:00,2018-10-09,2018,10,9,14
0,18.3,40,1.2,2000,4.4,0.33,0.0,0.0,Autumn,Holiday,No,2018-10-09 15:00:00,2018-10-09,2018,10,9,15
0,19.0,39,1.4,2000,4.7,0.89,0.0,0.0,Autumn,Holiday,No,2018-10-09 16:00:00,2018-10-09,2018,10,9,16
0,18.4,39,2.1,2000,4.1,0.45,0.0,0.0,Autumn,Holiday,No,2018-10-09 17:00:00,2018-10-09,2018,10,9,17
0,17.7,43,1.5,2000,4.9,0.05,0.0,0.0,Autumn,Holiday,No,2018-10-09 18:00:00,2018-10-09,2018,10,9,18
0,17.3,47,2.2,2000,5.8,0.0,0.0,0.0,Autumn,Holiday,No,2018-10-09 19:00:00,2018-10-09,2018,10,9,19
0,17.0,49,1.4,2000,6.1,0.0,0.0,0.0,Autumn,Holiday,No,2018-10-09 20:00:00,2018-10-09,2018,10,9,20
0,16.8,52,1.6,2000,6.8,0.0,0.0,0.0,Autumn,Holiday,No,2018-10-09 21:00:00,2018-10-09,2018,10,9,21
0,16.7,55,1.9,2000,7.6,0.0,0.0,0.0,Autumn,Holiday,No,2018-10-09 22:00:00,2018-10-09,2018,10,9,22
0,16.6,53,1.1,2000,6.9,0.0,0.0,0.0,Autumn,Holiday,No,2018-10-09 23:00:00,2018-10-09,2018,10,9,23
643,16.6,53,0.9,2000,6.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 00:00:00,2018-10-10,2018,10,10,0
144,16.6,57,1.5,2000,8.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 01:00:00,2018-10-10,2018,10,10,1
55,14.4,91,0.4,402,12.9,0.0,4.5,0.0,Autumn,No Holiday,Yes,2018-10-10 02:00:00,2018-10-10,2018,10,10,2
90,14.3,95,1.0,967,13.5,0.0,2.5,0.0,Autumn,No Holiday,Yes,2018-10-10 03:00:00,2018-10-10,2018,10,10,3
82,14.3,92,2.0,714,13.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 04:00:00,2018-10-10,2018,10,10,4
152,13.6,89,2.7,990,11.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 05:00:00,2018-10-10,2018,10,10,5
441,12.6,86,1.9,1430,10.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 06:00:00,2018-10-10,2018,10,10,6
1220,12.3,84,3.2,1220,9.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 07:00:00,2018-10-10,2018,10,10,7
2082,11.8,80,3.7,1518,8.4,0.16,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 08:00:00,2018-10-10,2018,10,10,8
1097,12.0,72,3.3,1650,7.0,0.68,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 09:00:00,2018-10-10,2018,10,10,9
792,12.0,61,4.1,1981,4.6,0.86,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 10:00:00,2018-10-10,2018,10,10,10
914,12.7,50,3.3,1999,2.5,1.61,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 11:00:00,2018-10-10,2018,10,10,11
1006,13.7,43,3.4,1980,1.3,1.65,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 12:00:00,2018-10-10,2018,10,10,12
1015,14.3,43,3.6,1995,1.8,1.86,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 13:00:00,2018-10-10,2018,10,10,13
1041,14.0,43,2.8,2000,1.5,1.13,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 14:00:00,2018-10-10,2018,10,10,14
1171,13.7,44,3.9,2000,1.6,0.83,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 15:00:00,2018-10-10,2018,10,10,15
1363,13.8,43,3.7,2000,1.4,0.74,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 16:00:00,2018-10-10,2018,10,10,16
1775,13.1,45,3.1,2000,1.4,0.62,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 17:00:00,2018-10-10,2018,10,10,17
2514,12.2,45,3.1,2000,0.5,0.16,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 18:00:00,2018-10-10,2018,10,10,18
1723,11.3,50,1.1,2000,1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 19:00:00,2018-10-10,2018,10,10,19
1489,10.6,48,2.0,2000,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 20:00:00,2018-10-10,2018,10,10,20
1445,9.9,50,1.2,2000,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 21:00:00,2018-10-10,2018,10,10,21
1255,9.2,55,0.9,2000,0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 22:00:00,2018-10-10,2018,10,10,22
901,8.5,52,0.6,2000,-0.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-10 23:00:00,2018-10-10,2018,10,10,23
707,7.9,53,0.9,2000,-1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 00:00:00,2018-10-11,2018,10,11,0
541,7.3,59,0.1,2000,-0.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 01:00:00,2018-10-11,2018,10,11,1
341,7.1,64,0.9,2000,0.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 02:00:00,2018-10-11,2018,10,11,2
218,6.7,71,1.0,2000,1.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 03:00:00,2018-10-11,2018,10,11,3
145,6.6,69,0.9,2000,1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 04:00:00,2018-10-11,2018,10,11,4
197,6.6,73,1.1,2000,2.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 05:00:00,2018-10-11,2018,10,11,5
518,6.6,65,1.6,2000,0.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 06:00:00,2018-10-11,2018,10,11,6
1233,6.3,65,1.0,2000,0.1,0.01,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 07:00:00,2018-10-11,2018,10,11,7
2000,7.0,56,3.1,1971,-1.1,0.44,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 08:00:00,2018-10-11,2018,10,11,8
1070,8.4,49,2.6,2000,-1.7,1.17,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 09:00:00,2018-10-11,2018,10,11,9
792,10.2,44,2.3,1986,-1.5,1.8,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 10:00:00,2018-10-11,2018,10,11,10
926,11.7,36,4.3,2000,-2.9,2.28,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 11:00:00,2018-10-11,2018,10,11,11
967,13.2,31,3.8,2000,-3.5,2.58,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 12:00:00,2018-10-11,2018,10,11,12
1000,13.5,32,5.0,1990,-2.9,2.56,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 13:00:00,2018-10-11,2018,10,11,13
991,13.4,32,4.9,2000,-2.9,1.78,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 14:00:00,2018-10-11,2018,10,11,14
1054,13.0,39,3.7,2000,-0.6,1.09,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 15:00:00,2018-10-11,2018,10,11,15
1284,13.8,36,2.9,2000,-1.0,0.98,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 16:00:00,2018-10-11,2018,10,11,16
1685,13.2,36,3.6,2000,-1.5,0.55,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 17:00:00,2018-10-11,2018,10,11,17
2378,12.1,40,2.4,1854,-1.1,0.18,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 18:00:00,2018-10-11,2018,10,11,18
1614,11.1,43,2.0,2000,-1.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 19:00:00,2018-10-11,2018,10,11,19
1389,10.2,46,0.2,2000,-0.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 20:00:00,2018-10-11,2018,10,11,20
1398,9.3,52,1.5,2000,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 21:00:00,2018-10-11,2018,10,11,21
1221,8.8,55,1.6,2000,0.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 22:00:00,2018-10-11,2018,10,11,22
857,8.4,60,1.5,2000,1.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-11 23:00:00,2018-10-11,2018,10,11,23
706,8.2,61,1.3,2000,1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 00:00:00,2018-10-12,2018,10,12,0
531,7.6,63,1.2,2000,0.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 01:00:00,2018-10-12,2018,10,12,1
409,7.1,61,0.6,2000,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 02:00:00,2018-10-12,2018,10,12,2
225,6.5,69,0.3,1981,1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 03:00:00,2018-10-12,2018,10,12,3
168,6.2,71,1.1,2000,1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 04:00:00,2018-10-12,2018,10,12,4
183,6.0,72,1.3,2000,1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 05:00:00,2018-10-12,2018,10,12,5
412,5.8,67,1.1,2000,0.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 06:00:00,2018-10-12,2018,10,12,6
1142,5.3,73,0.7,2000,0.8,0.01,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 07:00:00,2018-10-12,2018,10,12,7
1996,6.0,64,1.1,1920,-0.3,0.42,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 08:00:00,2018-10-12,2018,10,12,8
1106,8.6,50,0.8,1785,-1.2,1.13,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 09:00:00,2018-10-12,2018,10,12,9
877,11.6,40,1.7,1991,-1.5,1.77,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 10:00:00,2018-10-12,2018,10,12,10
959,13.0,38,2.7,2000,-1.0,2.3,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 11:00:00,2018-10-12,2018,10,12,11
1073,14.7,38,1.0,1884,0.5,2.55,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 12:00:00,2018-10-12,2018,10,12,12
1110,15.8,36,1.5,1888,0.7,2.59,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 13:00:00,2018-10-12,2018,10,12,13
1187,16.5,32,1.4,1841,-0.2,2.43,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 14:00:00,2018-10-12,2018,10,12,14
1322,17.1,33,2.1,1929,0.6,2.04,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 15:00:00,2018-10-12,2018,10,12,15
1488,16.9,34,1.2,1942,0.9,1.47,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 16:00:00,2018-10-12,2018,10,12,16
1902,16.3,39,1.7,1969,2.3,0.8,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 17:00:00,2018-10-12,2018,10,12,17
2618,14.3,46,1.3,2000,2.8,0.16,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 18:00:00,2018-10-12,2018,10,12,18
1804,12.9,50,1.4,2000,2.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 19:00:00,2018-10-12,2018,10,12,19
1440,11.8,53,1.5,2000,2.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 20:00:00,2018-10-12,2018,10,12,20
1292,11.0,60,1.1,1995,3.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 21:00:00,2018-10-12,2018,10,12,21
1347,10.5,62,1.2,2000,3.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 22:00:00,2018-10-12,2018,10,12,22
940,9.8,66,0.5,1979,3.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-12 23:00:00,2018-10-12,2018,10,12,23
835,9.1,69,0.9,1885,3.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 00:00:00,2018-10-13,2018,10,13,0
739,8.5,70,0.2,1856,3.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 01:00:00,2018-10-13,2018,10,13,1
512,8.0,74,0.5,1786,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 02:00:00,2018-10-13,2018,10,13,2
374,7.6,78,0.7,1614,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 03:00:00,2018-10-13,2018,10,13,3
226,7.1,79,1.2,1567,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 04:00:00,2018-10-13,2018,10,13,4
148,6.7,81,1.1,1467,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 05:00:00,2018-10-13,2018,10,13,5
209,6.6,80,1.0,1424,3.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 06:00:00,2018-10-13,2018,10,13,6
412,6.2,83,0.8,1100,3.5,0.01,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 07:00:00,2018-10-13,2018,10,13,7
728,7.4,70,0.5,1373,2.2,0.36,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 08:00:00,2018-10-13,2018,10,13,8
853,10.0,56,1.0,1761,1.6,1.03,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 09:00:00,2018-10-13,2018,10,13,9
1037,12.6,50,1.4,1712,2.4,1.68,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 10:00:00,2018-10-13,2018,10,13,10
1179,15.2,44,1.2,1301,3.0,2.16,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 11:00:00,2018-10-13,2018,10,13,11
1402,16.6,36,0.7,1442,1.4,2.45,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 12:00:00,2018-10-13,2018,10,13,12
1652,18.3,33,1.9,1324,1.7,2.53,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 13:00:00,2018-10-13,2018,10,13,13
1712,19.3,27,1.3,1384,-0.1,2.38,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 14:00:00,2018-10-13,2018,10,13,14
1846,19.8,29,2.0,1246,1.2,1.97,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 15:00:00,2018-10-13,2018,10,13,15
1916,19.4,29,1.2,1154,0.8,1.37,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 16:00:00,2018-10-13,2018,10,13,16
1995,18.7,33,1.1,1164,2.0,0.7,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 17:00:00,2018-10-13,2018,10,13,17
1695,16.5,38,1.6,1246,2.1,0.14,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 18:00:00,2018-10-13,2018,10,13,18
1381,14.8,47,1.3,1111,3.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 19:00:00,2018-10-13,2018,10,13,19
1261,13.8,52,1.6,1088,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 20:00:00,2018-10-13,2018,10,13,20
1312,12.6,56,1.1,1053,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 21:00:00,2018-10-13,2018,10,13,21
1147,11.7,60,0.5,1002,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 22:00:00,2018-10-13,2018,10,13,22
971,11.0,62,0.3,946,3.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-13 23:00:00,2018-10-13,2018,10,13,23
811,10.4,59,0.0,971,2.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 00:00:00,2018-10-14,2018,10,14,0
584,9.5,65,0.9,990,3.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 01:00:00,2018-10-14,2018,10,14,1
429,9.1,68,0.3,921,3.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 02:00:00,2018-10-14,2018,10,14,2
308,8.4,73,0.4,820,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 03:00:00,2018-10-14,2018,10,14,3
185,7.9,76,1.3,771,3.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 04:00:00,2018-10-14,2018,10,14,4
110,7.6,79,0.3,765,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 05:00:00,2018-10-14,2018,10,14,5
150,7.2,80,0.7,729,3.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 06:00:00,2018-10-14,2018,10,14,6
304,6.9,81,0.8,665,3.8,0.01,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 07:00:00,2018-10-14,2018,10,14,7
556,7.5,72,1.1,697,2.7,0.34,0.0,0.0,Autumn,No Holiday,Yes,2018-10-14 08:00:00,2018-10-14,2018,10,14,8
